image_id,pca_feature_1,pca_feature_2,pca_feature_3,pca_feature_4,pca_feature_5,pca_feature_6,pca_feature_7,pca_feature_8,pca_feature_9,pca_feature_10
68719476756,-3.901867633599157,-6.8259592418293025,14.562995331841682,26.504060167445083,10.483765290796299,-7.16215700983821,0.55958295936373,-1.1213780770380006,-1.2091554144111565,4.934160689602761
77309411356,-3.257905122612641,-5.376668973015136,12.759704298539624,24.579083959768894,11.051398843254951,-6.754357756458278,1.3384911729937448,-2.1455035325302116,1.1408140228591488,3.165162194380866
77309411357,1.611116022085311,-16.15615776292346,-2.3448787946975007,8.280595125609297,8.831229562829852,-0.4123921341809127,1.3671767431907074,-8.07738850397545,9.945276248449494,7.843705766439254
85899345929,-3.062669919675035,-14.537850799605618,-0.6402006349286723,1.3828973863915284,7.513255223424395,-2.31880002140315,2.489327105855363,-9.708422525903089,8.781967458907513,0.31543439068826873
85899345933,1.7624565358684257,5.071105659596583,6.1049944564188285,-4.219396617873274,4.9442290059706755,-8.786605741767344,-1.1773016086096593,-5.398696465286385,-2.1497888481517564,5.504703557134842
94489280525,-4.150663265396926,-5.233279173705664,13.851819905832535,25.372620944989492,9.698756142403624,-5.34605316942398,-0.9172226205731248,0.14777388697389351,-1.5814119960774036,2.8541883790399956
103079215106,-2.0154686715845385,-5.119484787651551,14.239481262679606,22.776395171276384,7.122142193090007,-4.884970883805298,-0.5469285421571628,-0.14360975742258447,-0.3221311863992673,1.4174926229624365
111669149708,2.0528270259121255,-15.04332659441308,0.18980809443597818,5.061489867342512,5.605105760684496,-0.3870771107553258,0.10825195390965155,-7.1580015338296645,8.613598233716104,5.520799191521483
120259084296,-5.899700053773403,-3.7356267953427085,15.896824729271485,23.59992082574626,4.633239492860312,-2.2813790891061196,0.8139439052218497,-3.7589831958766338,-5.64780577820031,7.063127929751153
137438953486,-10.265762731328786,-1.8578351367116268,22.1065840297235,25.87607289800323,3.9232873848549352,-7.222151455198874,-1.579390401992751,-0.9740313141979484,-7.987102887325731,6.256752005389238
146028888082,-8.21514383305114,-5.653628836372151,17.571496634865124,27.23984042703155,6.124837871207885,-4.7671961776603755,3.2457667251330324,-4.285725768581032,-4.109767719162217,7.242644072671432
146028888085,2.70368855752649,-16.536622387348885,-3.82987191903334,12.712326108790245,10.314215188357894,-0.756996144156627,3.13369166048797,-9.932809183005574,9.826239117306834,6.450793709131177
154618822673,-13.483067369454247,-4.826174600988967,23.260021268748975,24.90138191782002,6.340651146712792,-8.632543629750447,-4.2243547219633255,-1.4338750845353407,-7.4577438730376615,4.596819358371367
163208757261,3.9273004303675436,-17.586864038160595,-5.278976471256112,11.943811424590956,9.741251053380264,-0.09043485211624311,3.5156915078460087,-10.717942601440171,8.763690414929409,7.108371705731144
171798691857,5.280722788766555,-20.858954860907424,-6.540694950623134,10.806044856722794,9.70737170361477,-0.33839102459299525,2.479150910717053,-11.812175251178182,8.82269893152007,9.343217474262934
197568495633,5.077909301523542,-21.837561524014674,-7.976942381442642,11.633033066329311,10.8375833958658,0.9412702081006105,2.9787474681824384,-11.914785648215547,9.134528012305262,9.080170088724309
206158430215,-13.774691443356126,-3.974110831697256,25.16156927489239,27.309752909149243,7.799455873861754,-10.604588467636088,-2.540046010712271,-3.0811936909136453,-9.21216193913041,5.956232236220298
214748364818,-2.0176878806376815,-3.0771373126350676,17.33131986684252,27.32773971892161,6.189546094383543,-3.3741775100489515,1.849370620531336,-1.2820978547914235,-3.837801593591975,6.141410488726996
223338299413,4.258308678761758,-21.000540068091528,-7.393713924497226,12.27713873694194,10.421238284291931,0.6899004369973701,2.981063444691034,-12.214411752525066,9.191483988528221,8.564424213937633
231928234009,4.803647268653986,-19.91995975468299,-7.55888908266646,13.167388707459958,11.733250296287833,1.1754292984211867,4.092313613835787,-11.617282226888777,8.012468330177047,8.119355076609674
249108103168,4.883409949109077,-20.341064209006113,-4.961611289213151,14.78748947034151,12.90949610836447,0.8324187698837724,3.7442838197151094,-11.494305752517455,10.491363907311145,8.98527411083391
257698037783,4.137182904831678,-19.888977455012967,-7.059085437070342,12.045389270253878,10.412530536019212,2.195672150304008,3.371501006099758,-11.131833903077375,9.02263084307853,7.1944732447182
266287972360,-4.700476640568779,5.221253338565494,12.15882838146589,-7.812483272785295,26.236908231208044,0.7313956308223526,-3.8171461333392487,-5.86965821632007,-4.258098302556952,8.62250591796464
274877906969,4.113782003866178,-19.40586453319279,-4.619910752075181,13.583897858925747,11.60060445249812,0.8964132109030614,4.940047279184029,-11.238565258629087,10.952085649455118,8.23218849442661
274877906974,6.022439520205311,10.540125631001313,6.924393724441068,-2.852750505949661,5.085312163321745,-2.4178761734172274,-2.281173014083786,-3.1273629512854852,1.013001978197708,6.2791720388379435
283467841548,3.451019364896016,-18.889671773163197,-6.380827467859949,13.50317861167903,12.000100709370308,0.1484356331708688,4.542501295109579,-11.580943969707391,11.08004537191529,9.21281220663542
283467841563,1.5089049629780817,-8.479291602208479,-0.9602635778419264,-2.555333355693982,3.519614093695311,-1.9073123461528267,-2.446308795591214,-2.7276143019860988,-0.019606092249128477,1.5891759508350065
292057776138,-4.397581360564883,-5.447038574691655,12.319022470850426,25.332616962743852,7.318585255958948,-5.659136896830955,-0.8506615878228847,0.3904835789385983,2.1750764643572573,4.102442401325938
300647710751,-4.573319976076761,6.1889208333878365,12.113025922191925,-7.4725796185727,24.887470695295153,0.7696719729392724,-2.817905828946869,-5.950938648478274,-5.873517052923072,5.9108965403533995
309237645331,-5.8293532184181736,5.011700894263994,13.497563301511041,-8.498734797567865,26.39590160382345,0.30077760632094835,-3.011856658966029,-7.3049278685311085,-6.017529187324749,6.274615276303676
317827579921,0.7676350357828293,-2.7004851319976484,6.275598648451747,1.035914133338725,-2.6103474036153873,-1.1822521873371112,-1.8348224012573462,-3.5523938887065665,2.4379522976445007,2.419664517226588
326417514514,7.282699850099845,10.28271005330583,3.8194496681547134,-1.3882602122828476,2.998646114633827,-2.8912618325422046,-0.76404927227309,-3.0141912340348216,1.041606540175716,4.792551167219551
335007449095,-1.3570935498469778,-5.973741426849472,11.822435563052519,5.141611765801536,-1.1038681415744078,-7.435770333098697,-2.005204855505532,-2.7269637240032356,-1.0655347568683822,7.870852060331158
343597383705,-0.1273317576158961,-8.403781098706483,5.952530598291029,-2.5191873107100506,1.337682612904842,-0.3886232534669663,-1.353867682985319,-2.9244194529187166,2.1514751863700834,0.835916039667258
352187318273,-2.7607699225415057,4.36130537570901,10.996365190511074,-6.655500524043924,22.71964133496406,0.5870913105011294,-2.5423087557637274,-4.6514508413025775,-4.831214276676862,9.203432008493769
352187318288,3.799926503287217,-8.731179905299754,-3.214517442530934,-3.352783534049931,1.4459175417809706,-3.5033492343334705,-2.2616794540781675,-1.6851465462146082,-1.3638324422662447,3.351840779599954
360777252888,-22.050726828953955,-0.21758963641907325,6.6396362118679555,3.9511180061760816,-2.9482512138757437,-10.57156498576714,10.036216441998246,-16.2968625287296,-1.1522430130295018,-8.666251552056302
360777252889,6.079678913895745,10.331298012797408,7.012476017283416,-1.0310420776324036,9.66827811853973,-0.972525491587679,-0.13388197714493816,-3.3391033697548744,-0.489541154765467,6.568611192783363
369367187463,-4.729370386756087,4.160371157146505,13.680829114869502,-6.0288119108783125,21.62419256898709,3.526766524298096,-4.775756670874766,-3.4517675482697916,-5.103219205807766,5.333548417689555
395136991260,5.725861220944216,8.004802412312257,6.918625274603274,-2.0213373937869434,7.044149791987772,0.6790602994802265,-2.0609555892634788,-1.9830777195582225,-0.5093905745136273,5.0300462112181314
403726925838,6.276111437720095,8.401288781278126,4.9460847969528405,-0.33389152840717146,3.1462980309683775,-0.07754715337703606,-1.495490287205753,-3.6628260727527193,-1.175395762388475,3.6589338396862887
412316860444,2.5661334935013396,8.79629624266052,8.749953962640673,-1.9644602211993687,10.824361313690169,1.5364098577963812,-2.419470661210205,-2.5079144142693037,-4.3929365883202305,10.073440056439884
420906795036,4.387823001331337,11.005289681816672,5.848246391574535,-1.6704885625050436,5.04774890238496,-7.465798426568673,-2.6003230541941584,-2.899135862198423,-1.9839047923306774,12.040275927053624
429496729625,4.64284678935624,11.243809551337149,8.202878350461896,-4.019377318226577,6.211901451936208,-6.193394072361867,-3.7180990246368792,-1.1204088217599555,-1.0894776685133163,12.473833186324956
438086664213,6.297984311651293,9.366659702245357,6.761279551367117,-0.054787016598263905,5.473004541182076,-1.0301121103102453,-1.5641487924445006,-3.6977189012326948,-1.039230951388276,3.708831710988703
446676598792,5.274370504667758,8.981572953432792,6.612159993728153,-0.8540297308335947,5.2693193379699155,0.0853113304022433,-2.2184068065988516,-2.3747730198841084,-0.41754534030677076,8.031628113610951
446676598798,5.8460980041482475,10.450953457978176,7.056879554308547,-0.9897525118138931,6.2544434313384825,-0.7454499698535374,-2.2652120269110774,-4.2602201551008365,-1.2631068591851862,5.207620508800288
463856467995,6.6217736655933,7.319650967205293,5.352136854019866,0.14433199415766906,2.9209607201081957,0.5622725182488437,-1.5861619165806387,-2.0654502018895458,0.3711423887217188,3.7481440269336983
472446402567,1.636139744032003,5.798149372716971,8.233525244631267,-7.821773830232699,19.17223364007171,4.733128784038638,-1.8761630456322163,-4.099821850968886,-3.6956347972602837,7.652003611690609
481036337152,2.61740888174407,7.78614892813325,11.543386990942889,-9.039087604152426,22.07854912613808,5.450432364410501,-2.7488794569037442,-4.215553410677295,-2.88074431533064,7.311124179688741
489626271751,-0.5510865195802632,-8.191075132005679,8.21131885305746,-0.4586992972174885,-2.883099021360255,0.26859254418607653,-6.62821666753699,0.22898738270695126,-3.905033965810384,0.6088241549146372
498216206344,4.871007895986249,8.07022051770496,4.524649570055185,-2.9979637969150774,4.814660771809455,0.5625814362189618,-2.0158286820214766,-3.097331761706059,-1.3600009242993725,3.6261286306148253
506806140944,2.067045062475742,6.640780613079921,11.329956905868341,-8.181329811527561,22.773065758596946,3.4758629814401716,-3.209576530601706,-5.07914564482082,-5.447180792284275,11.480502760959961
515396075527,-0.8644909664700201,-3.6920597063846405,9.060819025673046,11.548941288691742,-0.8355508861169775,-2.526339806315554,-2.789164010443022,3.114822438183539,1.3016540810792965,12.186762658509524
515396075551,5.850325470309349,9.716734961219448,6.036536695255986,-2.331313780861434,7.317877477748607,0.7587141871787071,-1.5593420679269407,-2.933409475130145,-0.852713354721444,4.5258452763513
523986010126,5.378859797469153,9.584185341640643,6.869484120687678,1.3172507519747656,4.744109301407848,-0.17514879122448454,-1.8438685350042596,-4.052410209088753,-0.2744542728094032,7.850760817438855
523986010142,-3.1439653061210797,-9.35353719376004,8.219568368105092,2.8145559480536027,2.1205116504654304,-2.3158403281120985,-7.329687261498931,-1.1557673824556942,-3.9475330908788386,1.4117840379689608
532575944711,5.878293228340088,1.3355422613796522,3.2269077672102684,3.5038990959521232,-5.561442056603207,-1.4986541984168158,-1.5316869701519111,1.5169018553137485,1.6001630578552843,3.757195690315736
532575944714,-0.1488346186191638,-5.208430194834281,8.206755740421523,10.159425875710587,0.6175999976786556,-2.3881111183295163,-1.091412736985625,1.0904735389879336,3.4009927605650363,8.870472765067765
541165879298,7.315087395908876,10.219482412563604,5.677203544603329,-0.5059876056121255,7.609556492120829,-2.1937741908024053,-0.7164181928824435,-1.6473974941003786,1.0009942369344473,7.244232413719612
558345748504,6.5203445144671965,8.262842935644946,5.122411300944816,-2.387694937307688,5.864189298720644,1.241618165174619,-1.8223606428083186,-1.484292258039149,-0.2488592673459807,4.886694054063241
575525617680,7.289623664855759,-8.810519811659313,-4.365248360614386,-0.47930596537139303,0.691733864798748,-3.7016500882267502,-1.887021677861908,-3.1853658345911615,-0.4460141781476987,5.114873749573331
584115552261,4.9980032310042475,-2.3663970891875485,7.829227717190333,12.825406016116638,1.4954360599456276,-3.4528888641382145,-3.93263201995523,2.712207331034205,1.5904962411104382,11.342671305215891
584115552265,2.5101845895403345,-2.6502557977698733,7.05487599447202,12.176886873339802,-0.11188429059749734,-4.016391844827331,-5.750395300474406,3.744354353147244,0.6231067975565892,12.51011208794381
592705486848,4.90933348797507,-9.411287042236882,-3.592766652783905,-1.6468958194714909,-0.4081851358012273,-2.8087836669321598,-3.599920659733194,-1.1047045562420652,-0.04286794546557923,2.9569409228852392
601295421443,0.7532743212648906,2.0944110173440174,4.806471265819808,-1.7805871808574636,-3.7991716998765237,-4.212258465574591,-0.18998735097093994,-3.452492305599946,4.317615764162522,2.0939684430926633
609885356037,1.8589348630436457,-10.164258445724103,10.213869511431232,10.773957379186367,0.2287926329804476,-4.886938744160082,-3.541904905205315,1.9704710043157283,3.6013082836555568,13.003513936616166
618475290632,-1.52215306284004,-5.140082571173202,12.134455271744548,15.293177233101579,0.213690030405425,-2.628098344934697,-4.957238351424259,2.732417701631746,-0.06994371905036294,13.0668734855732
627065225220,5.041084276111259,-10.16662889740345,-4.956595905334288,0.2913471060349182,0.6784214014882712,-3.755391025658812,-3.8991773646403445,-1.806943203093084,-2.022603478570174,5.456024094762663
635655159823,3.5158203003605033,-10.818877695524964,8.971822992703045,3.5191927360966755,-3.882625880521447,0.15533646904840973,-4.711548420870295,4.283695110817803,-0.1754029769400794,10.273099501133926
652835029013,-20.252988350569115,3.223675545657473,7.326750745012794,4.299537175539522,-6.746272973952898,-5.820830579184027,22.888848106399344,-15.630214463533354,-7.171886543015927,2.951278875864647
661424963604,0.7128043229252491,-8.715925380104519,8.81405502319574,4.349896553370412,-4.222908305347919,-0.9503109305214977,-3.5565840388900907,4.266359922352363,-0.4325649409812158,10.629693484332403
670014898187,1.2158440119450227,-7.130046635474949,7.017636862342594,-2.0338460187109506,-1.24716806596117,3.0171892217492595,-2.4930403854513523,-0.3107464902753528,1.0513353874661509,1.2900636200240385
678604832773,4.524496873262248,4.718471023500075,-0.5577155605477376,4.6325975286791445,-6.332882244175023,-2.3537868063286025,-3.6987224474634286,0.4055689387083567,2.588451159035039,3.453692172525412
678604832792,6.767606663686706,4.227612317237887,0.8795530511407845,4.181178696955914,-3.9534712369999534,-2.08902321380593,-2.236015943709571,1.4250614778970925,2.424941545050592,5.559797598274146
695784701979,-0.1351748614232659,-12.355572713596883,5.392479847887752,-1.2983681999869732,0.2928040185815329,1.412047221116688,-5.374731524711643,0.583974700161387,1.960905936472887,0.16306408321950774
695784701981,6.403459431981169,-10.880272078405701,-4.377740790412508,0.8597340372778972,-0.8350881082583107,-4.397345381714856,-2.4288258586571256,-2.9371932810159618,1.1187224571047156,5.689715273333465
712964571141,8.250051933323306,-11.979062789597672,-7.96238822211926,0.9392000351268253,1.4460098019677707,-6.625341984097631,-2.3801332457628614,-3.2967895809257,-3.8636986624834297,8.301010995138332
712964571142,0.5691499019412515,-11.332285785316564,7.018726031465326,-3.366171845361483,-0.5386252381387878,2.8802608598932444,-5.023517771461453,0.43107282337575237,0.9437790132352425,0.04523424143728765
721554505748,2.6433494660226895,-4.067295767632844,6.694370885694168,4.651971441870405,-3.8295396005756914,-1.6845716395112866,-3.903706270928842,3.6027918673821597,-2.041316342585075,11.016087872242428
721554505754,4.544270127398339,-0.7164245212085537,8.20731319790381,13.228365714892954,-1.56010776934403,-4.136474128506896,-3.9542380886727493,4.288198554844371,-0.8839869519760137,10.338845079891819
730144440337,5.122853084982485,-14.106674007878258,4.986527658442235,6.401925104197462,-0.9911323428715835,-1.7176538616943569,-6.1522368017806475,1.9634172905013418,2.22432269780817,11.167795481806156
738734374938,3.769451999408759,-0.6715840678420245,8.883609196532145,15.517648319544925,0.05957631570292742,-3.941505237584512,-3.072792481417868,4.2519438411575115,-0.7272697624990794,9.19840477844458
747324309514,-1.0872782085986918,-12.960841436534619,8.320699438932722,-2.4960522189239756,-0.6590314207830911,2.9250915808932407,-5.246029263928446,0.9058246976488762,2.6073869464319785,-0.0521446486267505
781684047874,-16.293282045451388,2.2395455301105214,4.955594703349815,1.9156140939082826,-9.296123454946223,-3.0213881085909673,18.323944806624578,-14.204452951761008,-2.5948753084075236,-0.27012208593392034
781684047881,-1.3865194495732658,-14.185661274951842,9.706353217131355,-4.863778378718158,0.04849140586417625,-1.2484326501140615,-5.408300186537615,-0.6650844000382943,2.056801633975337,0.03976207895024634
790273982489,-4.531292006827382,-9.598248423186474,7.332344690051828,-5.2771506938444075,6.056203079280974,-5.670758468667309,0.31557477395740974,-6.6435703164590425,1.641342313862351,6.092859428110552
798863917087,6.931281907301656,-9.408350920103413,-4.666198447488952,2.3476889469651034,-0.5502743593495713,-5.703832920294982,-2.0493818563938753,-2.9691111863000534,0.5777986875077623,6.670069910138519
807453851653,-1.8294313784758947,8.162228597366834,14.210367146285183,-7.872435408427773,21.008135066377886,5.61446745670216,-4.344051678761062,-0.8342781215077196,-1.535065541915654,8.59505362424645
807453851655,-0.01894801673454819,-10.820899218766733,9.581680885928105,12.925164448458114,0.3963567941304966,-6.732278855925407,-5.4383151487642065,2.947584212995242,3.086210705866576,15.000973078969084
816043786259,-0.3177218648646927,7.093446643040313,11.858006323011793,-6.346667170708521,17.765395451791726,5.140603890266814,-3.5667744339537966,-0.049479989747073246,-1.7099382555910076,9.90920178724455
833223655425,-0.06479027586355865,6.3734628749834386,11.040461218931414,-7.45065132485678,19.2127462981898,4.2487267860823925,-3.3432115697301477,-1.7229186612050689,-1.9032567925392798,7.520054091092108
841813590034,4.975263733302854,-12.659834404382787,4.701514563017371,7.18402878894284,-1.1567385267522685,-2.7210750534555848,-5.130101009430956,1.7531985401087549,2.0500708097297964,11.39921593605034
841813590042,0.2321726506967362,6.704407673383899,10.41301036499265,-7.38193828897103,19.063463179555526,5.924571234165693,-2.601815765926291,-1.3949402002385742,-3.394008688165236,7.6998529170884105
850403524630,7.029145205809858,3.484937960437791,1.3158906776383674,3.9570747584642523,-4.873956121049203,-4.611000702856285,-3.2895649361743153,2.165105995814088,1.8220792894805327,8.672786988128657
858993459207,7.1287268158791735,2.6413321919988983,1.8826421339309174,4.99271546422924,-5.2817806847038185,-4.7162563609596475,-4.186703765475926,3.125169267418701,0.6530840010996785,9.399562690672575
867583393815,-2.7653671165456863,-10.394070181332054,8.49250590402161,-4.140208911029982,5.631061678716655,-3.227596830439052,-2.4340486656129987,-4.541861338827854,0.6921283412525827,4.507542098854229
876173328387,-0.26043922522601837,7.2276932535262155,10.174716323812426,-7.182486604069136,16.75721418397289,5.961922185082792,-2.790616545989317,-0.03529482501216726,-1.1400760676347488,9.27717972768707
884763263005,-1.2226409548455508,-10.505740458360078,8.173154876191104,-3.1526950161193614,-1.7985613409128505,1.4621646476422892,-3.3632688650982825,2.0009984734910287,5.8540719486900334,4.724088574237517
893353197570,-5.754485538224792,-5.936999570051528,11.032879628644466,-3.840509413582351,-6.5422150192684745,6.059660320629397,-3.476965407634636,1.1935330678217513,5.050060934083387,5.282679578883225
901943132186,3.8428969667519057,5.466128576839774,3.0269179975114486,-3.453497388154158,-2.151465155901872,-0.4303535978040319,0.6199759685106377,-2.131816684249549,2.7200472708167682,-0.010589715996424262
910533066781,-3.859308136611508,-13.168229170813945,8.756398472815668,-3.120505499643825,6.650221689566196,-7.262494878528383,-3.045418383473102,-2.261783667502642,-0.1789528786951297,7.674388132381489
919123001369,-0.649486781042596,6.761089764504637,10.600086606242892,-6.214691070267846,19.915478391902795,5.886137362569936,-2.719251241039296,-0.41839257332542606,-1.3836449681663785,8.380949041174263
919123001370,-1.3141693414058708,5.811066369591663,11.969823054017088,-4.952656931939428,17.49097727875911,5.964469609743035,-4.888679990071975,0.5133113247716041,-2.4732283140077946,9.314144001912748
927712935962,0.14021745271594138,-1.951441167495347,11.507449417524912,11.129813394655047,-3.667661606247983,-2.498447724724101,-1.0251919002245733,5.567954707920029,-2.3818055190341254,11.30570838419842
927712935966,-1.512279786824374,7.6120373792411895,10.95494569235263,-7.124229370685351,20.21511851024403,6.214402666704398,-2.850829627317258,-0.6915431072761402,-0.6809229130560687,9.778252392714606
936302870532,-1.8820574112443436,-5.748380386367872,6.4376324704592545,3.1968961376132587,-0.9110248018764665,-4.8572836833730815,-4.257556677843176,0.3648879187955219,-5.7493857410249944,2.7349590092683767
936302870554,-3.1206082738803254,-4.860301937264314,5.684864608212692,2.9826144944005217,1.1636040460662056,-4.124310790139412,-3.8137244905595615,-1.8868792858121766,-3.5353959505107686,0.06292692214881795
944892805140,-1.466035588673723,6.951694520736468,13.292467709524772,-6.378619215667359,18.17622126312071,5.241743341656462,-5.9847303651615205,-0.06535700087553886,-2.018396141457757,9.357388361267141
953482739730,-1.401511811640517,6.707049362315164,12.151898748514949,-5.543046284940414,17.403097216657304,4.692884985623751,-5.2791175982922285,-0.4427092543497946,-2.409690949910734,10.34434779149486
970662608908,0.12635852043637238,6.409754252938196,11.307784243638759,-6.028236066136841,18.384173729875982,5.375434670259813,-2.778883588875826,-0.09062162885241287,-2.0132718957445306,8.061111104761737
979252543517,0.2893427676430555,5.844932122974998,10.135181472717802,-5.770351699911854,19.456627466445408,7.1378332033663945,-2.6936570185309217,-1.7917677136282097,-2.3524669509298515,7.251445380426688
987842478086,-18.86598812922757,-11.75659084757375,19.054282710369687,-0.6755880161253658,8.825087004530092,-16.905565615604743,0.2330522727441964,-2.224996614622443,3.730271487884241,3.0838354531017624
987842478103,4.157035143670513,-15.635181282427661,-3.9539383139433975,-0.04075549106496447,0.711064650587414,-3.713693240330598,-7.357982474456194,0.9192272096814066,-9.15383403516717,6.932585376663617
996432412673,-15.251750861309334,-12.235496046092596,16.770348518240514,-4.442310305676534,5.5586079844609655,-9.61745611352035,-3.2070117658117967,-0.43739792023943375,5.482927820911754,7.4476446376579055
1005022347286,-3.8773571683266135,-6.954632509472891,11.235082266805803,-2.2455674018704355,-5.4891984924375015,5.354267753148393,-2.5772166405406214,1.3438199483622355,5.01272607531352,6.16525616216002
1005022347290,8.677909415900004,-10.47069867431582,-8.553898311636802,5.135022266162544,2.165727161987141,-6.264926676606144,-0.4764808048298951,-3.875213946814351,0.593328556063769,10.510112243797936
1013612281860,-5.282482791336842,-6.4182042927211915,11.914445179496765,-2.1665377067693736,-5.7800366833835755,5.6275615495980995,-2.4676884720734664,1.3774162197226314,4.09309270585303,8.0010900793076
1022202216457,8.79874138797569,-13.178309714472102,-10.770598676421855,4.301742829293472,2.016325180001464,-5.987267015437665,-1.0049879077294828,-4.458509732786606,-1.1831387515154719,9.423692564428135
1022202216469,6.509254622845538,-15.621905333832611,-3.4913102393909976,2.121264477812216,1.0078080980627266,-0.6758287981720221,-6.38806050394783,-0.18418200558998368,-5.400180734493449,6.669082156319908
1030792151045,6.998018736674368,-11.783181103632812,-7.454504062132312,5.025944191350564,2.572417488200794,-3.9656183954085304,-1.2545230146628747,-3.4414863066801376,1.1972122867570663,7.822978145545937
1039382085658,-4.639118861676026,-10.57350395873188,7.142593605226411,-3.8016373734351565,-4.111467576858198,3.100456374766502,-5.355591955625485,0.8615390215225575,4.601499682528775,2.8559163620359005
1047972020254,-15.652024135236317,6.675387120897114,2.9557565312681477,8.827052631760791,-5.536391831107807,5.0762057690031375,7.571640861966321,-5.778882228045915,-6.264263652310614,1.850157774488139
1065151889427,-20.317034725816402,-9.38964912783961,18.77825625423392,-9.345021452622701,-5.098968768129546,-1.3737592126956573,11.10710822686752,-3.2347572280130152,6.164157487291086,17.862476113217916
1073741824001,7.995555058300439,-9.799581359801909,-10.245831987872608,3.811197799177831,1.4893248954994376,-6.349818377193956,-2.391664203423273,-3.3861689953152228,-2.425669742028441,8.481330441362369
1073741824017,5.576784301570354,-13.897402706224222,-3.4066405734837746,1.5166989707693388,0.8346828870013463,0.4668023067315378,-4.654321969397001,-1.0964876147356803,-2.3538133220653537,4.279589215620743
1090921693195,-15.910131564137533,-9.731025081352536,14.15018559133199,-5.042710268751444,4.694072695831615,-7.34760894364056,-1.1955163782725453,-0.815387681181505,5.06484957928117,6.5485926267124555
1099511627793,2.597160341293196,-13.63097226522246,-3.0576083322616787,-2.373008389001828,1.5531339968991715,-5.5357790740946164,-7.696126240531494,1.4791849656731606,-12.289542948720234,5.712666862152652
1108101562369,8.051480935090106,-16.423493652032597,-3.917909361308704,2.8169505119447047,1.5402527052721398,-0.9728059852966544,-3.948836130455045,-1.8332760109666637,-2.3120303613758035,7.713301820140735
1116691496967,-0.980839941847344,0.46602631424843227,1.701990993595126,-7.173349417568457,-0.2007129774621673,-4.411495144928471,1.0658662526750173,-4.061291013213177,-1.768414388398039,1.5808199684760313
1125281431570,7.714671829472887,-12.048777728401351,-9.27370789663912,5.91749118064657,2.9626910535570143,-6.192386832870631,-2.5024158184583034,-2.3912154803413816,-0.885272870641489,10.658184773734083
1125281431583,-3.942940236832464,-0.9243255348368052,2.7960458090365448,-7.682345034349243,1.9633457525476183,-6.576372418300896,-0.06031656728328584,-3.2488314981299253,-3.3513571541467115,3.068950946886961
1133871366145,8.51227327182254,-10.601676928847509,-7.647257221515313,4.951180457459461,1.6518938313924445,-4.81143454134982,-0.74354200677499,-3.803744730109871,2.246471799755472,9.979708665528117
1142461300744,5.0310846718716915,4.917856582735844,1.855098193569994,-2.047788502894778,-5.14059971734231,-1.5018012793565532,-0.03154947132333314,-2.490975874088223,2.9888984820918614,-0.17170618411035052
1142461300762,3.3077020356668476,-14.15775800866651,-4.048729615994399,-0.11122882775622556,1.025648783324629,-3.1900115406222986,-6.869053019636359,0.6124988293634217,-8.525539897917227,4.632190948750109
1151051235335,-6.297162791774466,-8.001272408291387,11.643065631450762,-5.210807780497074,-6.7219184717537575,2.096273742421688,-0.22115464032194498,3.755163728778817,0.12077519508254422,4.47065994287086
